# Preset Configuration File
# layer type, velocity(km/s), radius(km)
0,5.3,3.0,6370
0,5.3566666666666665,3.0533333333333332,6369
0,5.413333333333333,3.1066666666666665,6368
0,5.47,3.16,6367
0,5.526666666666666,3.2133333333333334,6366
0,5.583333333333333,3.2666666666666666,6365
0,5.64,3.32,6364
0,5.696666666666666,3.373333333333333,6363
0,5.753333333333333,3.4266666666666667,6362
0,5.81,3.48,6361
0,5.866666666666666,3.533333333333333,6360
0,5.923333333333333,3.5866666666666664,6359
0,5.9799999999999995,3.6399999999999997,6358
0,6.036666666666666,3.6933333333333334,6357
0,6.093333333333334,3.7466666666666666,6356
0,6.15,3.8,6355
0,6.206666666666667,3.853333333333333,6354
0,6.263333333333334,3.9066666666666663,6353
0,6.32,3.96,6352
0,6.376666666666667,4.013333333333334,6351
0,6.433333333333334,4.066666666666666,6350
0,6.49,4.12,6349
0,6.546666666666667,4.173333333333333,6348
0,6.6033333333333335,4.226666666666667,6347
0,6.66,4.279999999999999,6346
0,6.716666666666667,4.333333333333333,6345
0,6.773333333333333,4.386666666666667,6344
0,6.83,4.4399999999999995,6343
0,6.886666666666667,4.493333333333333,6342
0,6.943333333333333,4.546666666666667,6341
1,7.0,4.6,6340
1,7.024285714285714,4.6171428571428565,6339
1,7.048571428571429,4.634285714285714,6338
1,7.072857142857143,4.651428571428571,6337
1,7.097142857142857,4.668571428571428,6336
1,7.121428571428571,4.685714285714285,6335
1,7.145714285714286,4.702857142857143,6334
1,7.17,4.72,6333
1,7.194285714285714,4.737142857142857,6332
1,7.218571428571429,4.754285714285714,6331
1,7.242857142857143,4.771428571428571,6330
1,7.267142857142857,4.788571428571428,6329
1,7.291428571428571,4.805714285714285,6328
1,7.315714285714286,4.822857142857142,6327
1,7.34,4.84,6326
1,7.364285714285714,4.857142857142857,6325
1,7.388571428571429,4.874285714285714,6324
1,7.412857142857143,4.8914285714285715,6323
1,7.437142857142857,4.908571428571428,6322
1,7.461428571428571,4.925714285714285,6321
1,7.485714285714286,4.942857142857142,6320
1,7.51,4.96,6319
1,7.534285714285714,4.977142857142857,6318
1,7.558571428571428,4.994285714285714,6317
1,7.582857142857143,5.011428571428571,6316
1,7.607142857142857,5.0285714285714285,6315
1,7.631428571428571,5.045714285714285,6314
1,7.655714285714286,5.062857142857142,6313
1,7.68,5.08,6312
1,7.704285714285714,5.097142857142857,6311
1,7.728571428571428,5.114285714285714,6310
1,7.752857142857143,5.131428571428571,6309
1,7.777142857142857,5.148571428571429,6308
1,7.801428571428571,5.1657142857142855,6307
1,7.825714285714286,5.182857142857142,6306
1,7.85,5.199999999999999,6305
1,7.874285714285714,5.217142857142857,6304
1,7.898571428571428,5.234285714285714,6303
1,7.922857142857143,5.251428571428571,6302
1,7.947142857142857,5.268571428571429,6301
1,7.971428571428571,5.285714285714286,6300
1,7.9957142857142856,5.3028571428571425,6299
1,8.02,5.319999999999999,6298
1,8.044285714285714,5.337142857142857,6297
1,8.068571428571428,5.354285714285714,6296
1,8.092857142857142,5.371428571428571,6295
1,8.117142857142856,5.388571428571428,6294
1,8.141428571428571,5.405714285714286,6293
1,8.165714285714285,5.422857142857143,6292
1,8.19,5.4399999999999995,6291
1,8.214285714285714,5.457142857142857,6290
1,8.238571428571428,5.474285714285714,6289
1,8.262857142857142,5.491428571428571,6288
1,8.287142857142857,5.508571428571428,6287
1,8.311428571428571,5.525714285714285,6286
1,8.335714285714285,5.542857142857143,6285
1,8.36,5.56,6284
1,8.384285714285713,5.5771428571428565,6283
1,8.408571428571427,5.594285714285714,6282
1,8.432857142857141,5.611428571428571,6281
1,8.457142857142856,5.628571428571428,6280
1,8.481428571428571,5.645714285714286,6279
1,8.505714285714285,5.662857142857143,6278
1,8.53,5.68,6277
1,8.554285714285713,5.697142857142857,6276
1,8.578571428571427,5.7142857142857135,6275
1,8.602857142857141,5.731428571428571,6274
1,8.627142857142857,5.748571428571428,6273
1,8.651428571428571,5.765714285714285,6272
1,8.675714285714285,5.782857142857143,6271
2,7.8,5.0,6270
2,7.804666666666667,5.006,6269
2,7.809333333333333,5.012,6268
2,7.814,5.018,6267
2,7.818666666666666,5.024,6266
2,7.823333333333333,5.03,6265
2,7.827999999999999,5.036,6264
2,7.832666666666666,5.042,6263
2,7.8373333333333335,5.048,6262
2,7.842,5.054,6261
2,7.846666666666667,5.06,6260
2,7.851333333333333,5.066,6259
2,7.856,5.072,6258
2,7.860666666666667,5.078,6257
2,7.865333333333333,5.084,6256
2,7.87,5.09,6255
2,7.874666666666666,5.096,6254
2,7.879333333333333,5.102,6253
2,7.8839999999999995,5.108,6252
2,7.8886666666666665,5.114,6251
2,7.8933333333333335,5.12,6250
2,7.898,5.126,6249
2,7.902666666666667,5.132,6248
2,7.907333333333333,5.138,6247
2,7.912,5.144,6246
2,7.916666666666666,5.15,6245
2,7.921333333333333,5.156,6244
2,7.926,5.162,6243
2,7.930666666666666,5.168,6242
2,7.935333333333333,5.174,6241
2,7.9399999999999995,5.18,6240
2,7.9446666666666665,5.186,6239
2,7.949333333333334,5.192,6238
2,7.954,5.198,6237
2,7.958666666666667,5.204,6236
2,7.963333333333333,5.21,6235
2,7.968,5.216,6234
2,7.972666666666666,5.222,6233
2,7.977333333333333,5.228,6232
2,7.982,5.234,6231
2,7.986666666666666,5.24,6230
2,7.991333333333333,5.246,6229
2,7.9959999999999996,5.252,6228
2,8.000666666666666,5.258,6227
2,8.005333333333333,5.264,6226
2,8.01,5.2700000000000005,6225
2,8.014666666666667,5.276,6224
2,8.019333333333334,5.282,6223
2,8.024,5.288,6222
2,8.028666666666666,5.2940000000000005,6221
2,8.033333333333333,5.3,6220
2,8.038,5.306,6219
2,8.042666666666667,5.312,6218
2,8.047333333333333,5.3180000000000005,6217
2,8.052,5.324,6216
2,8.056666666666667,5.33,6215
2,8.061333333333334,5.336,6214
2,8.066,5.3420000000000005,6213
2,8.070666666666666,5.348,6212
2,8.075333333333333,5.354,6211
2,8.08,5.36,6210
2,8.084666666666667,5.3660000000000005,6209
2,8.089333333333332,5.372,6208
2,8.094,5.378,6207
2,8.098666666666666,5.384,6206
2,8.103333333333333,5.390000000000001,6205
2,8.108,5.396,6204
2,8.112666666666666,5.402,6203
2,8.117333333333333,5.408,6202
2,8.122,5.414000000000001,6201
2,8.126666666666667,5.42,6200
2,8.131333333333334,5.426,6199
2,8.136,5.432,6198
2,8.140666666666666,5.438000000000001,6197
2,8.145333333333333,5.444,6196
2,8.15,5.45,6195
2,8.154666666666667,5.456,6194
2,8.159333333333333,5.462,6193
2,8.164,5.468,6192
2,8.168666666666667,5.474,6191
2,8.173333333333334,5.48,6190
2,8.178,5.486000000000001,6189
2,8.182666666666666,5.492,6188
2,8.187333333333333,5.498,6187
2,8.192,5.5040000000000004,6186
2,8.196666666666667,5.51,6185
2,8.201333333333332,5.516,6184
2,8.206,5.522,6183
2,8.210666666666667,5.5280000000000005,6182
2,8.215333333333334,5.534000000000001,6181
2,8.22,5.54,6180
2,8.224666666666666,5.546,6179
2,8.229333333333333,5.5520000000000005,6178
2,8.234,5.558,6177
2,8.238666666666667,5.564,6176
2,8.243333333333334,5.57,6175
2,8.248,5.5760000000000005,6174
2,8.252666666666666,5.582000000000001,6173
2,8.257333333333333,5.588,6172
2,8.262,5.594,6171
2,8.266666666666666,5.6000000000000005,6170
2,8.271333333333333,5.606,6169
2,8.276,5.612,6168
2,8.280666666666667,5.618,6167
2,8.285333333333334,5.6240000000000006,6166
2,8.29,5.630000000000001,6165
2,8.294666666666666,5.636,6164
2,8.299333333333333,5.642,6163
2,8.304,5.648000000000001,6162
2,8.308666666666667,5.654,6161
2,8.313333333333333,5.66,6160
2,8.318,5.666,6159
2,8.322666666666667,5.672000000000001,6158
2,8.327333333333334,5.678,6157
2,8.332,5.684,6156
2,8.336666666666666,5.69,6155
2,8.341333333333333,5.696000000000001,6154
2,8.346,5.702,6153
2,8.350666666666667,5.708,6152
2,8.355333333333334,5.714,6151
2,8.36,5.720000000000001,6150
2,8.364666666666666,5.726,6149
2,8.369333333333334,5.732,6148
2,8.374,5.738,6147
2,8.378666666666666,5.744000000000001,6146
2,8.383333333333333,5.75,6145
2,8.388,5.756,6144
2,8.392666666666667,5.7620000000000005,6143
2,8.397333333333334,5.768000000000001,6142
2,8.402,5.774,6141
2,8.406666666666666,5.78,6140
2,8.411333333333333,5.7860000000000005,6139
2,8.416,5.792000000000001,6138
2,8.420666666666667,5.798,6137
2,8.425333333333333,5.804,6136
2,8.43,5.8100000000000005,6135
2,8.434666666666667,5.816000000000001,6134
2,8.439333333333334,5.822,6133
2,8.443999999999999,5.828,6132
2,8.448666666666666,5.8340000000000005,6131
2,8.453333333333333,5.840000000000001,6130
2,8.458,5.846,6129
2,8.462666666666667,5.852,6128
2,8.467333333333332,5.8580000000000005,6127
2,8.472,5.864000000000001,6126
2,8.476666666666667,5.87,6125
2,8.481333333333334,5.876,6124
2,8.486,5.882000000000001,6123
2,8.490666666666666,5.888000000000001,6122
2,8.495333333333333,5.894,6121
3,8.2,5.0,6120
3,8.201666666666666,5.000757575757576,6119
3,8.203333333333333,5.001515151515152,6118
3,8.205,5.002272727272727,6117
3,8.206666666666665,5.003030303030303,6116
3,8.208333333333332,5.003787878787879,6115
3,8.209999999999999,5.004545454545455,6114
3,8.211666666666666,5.00530303030303,6113
3,8.213333333333333,5.006060606060606,6112
3,8.215,5.006818181818182,6111
3,8.216666666666667,5.007575757575758,6110
3,8.218333333333332,5.008333333333334,6109
3,8.219999999999999,5.009090909090909,6108
3,8.221666666666666,5.009848484848485,6107
3,8.223333333333333,5.010606060606061,6106
3,8.225,5.011363636363637,6105
3,8.226666666666667,5.012121212121212,6104
3,8.228333333333333,5.012878787878788,6103
3,8.229999999999999,5.013636363636364,6102
3,8.231666666666666,5.01439393939394,6101
3,8.233333333333333,5.015151515151516,6100
3,8.235,5.015909090909091,6099
3,8.236666666666666,5.016666666666667,6098
3,8.238333333333333,5.017424242424243,6097
3,8.239999999999998,5.0181818181818185,6096
3,8.241666666666665,5.018939393939394,6095
